timestamp,symbol,action,price,quantity,reason,mode,outcome,pnl
2026-09-23T06:14:07.359598+00:00,XAUUSDm,SELL,4563.30700,0.1,"EMA50 bearish crossover, ADX 23.1 trending, MACD falling, RSI 51.7",raw,win,639.99
2026-09-23T06:14:07.360293+00:00,XAUUSDm,SELL,4493.86100,0.1,"EMA50 bearish crossover, ADX 22.0 trending, MACD falling, RSI 31.4",raw,loss,-347.99
2026-09-23T06:14:07.361250+00:00,XAUUSDm,SELL,4521.28900,0.1,"EMA50 bearish crossover, ADX 26.6 trending, MACD falling, RSI 48.7",raw,loss,-290.26
2026-09-23T06:14:07.362117+00:00,XAUUSDm,SELL,4532.35400,0.1,"EMA50 bearish crossover, ADX 20.5 trending, MACD falling, RSI 38.4",raw,win,422.63
2026-09-23T06:14:07.362571+00:00,XAUUSDm,SELL,4491.15300,0.1,"EMA50 bearish crossover, ADX 28.5 trending, MACD falling, RSI 32.8",raw,loss,-247.11
2026-09-23T06:14:07.363388+00:00,XAUUSDm,SELL,4508.03500,0.1,"EMA50 bearish crossover, ADX 27.1 trending, MACD falling, RSI 43.2",raw,win,469.89
2026-09-23T06:14:07.363829+00:00,XAUUSDm,SELL,4438.65400,0.1,"EMA50 bearish crossover, ADX 30.2 trending, MACD falling, RSI 30.9",raw,win,613.34
2026-09-23T06:14:07.364300+00:00,XAUUSDm,SELL,4501.37500,0.1,"EMA50 bearish crossover, ADX 27.4 trending, MACD falling, RSI 40.0",raw,win,510.60
2026-09-23T06:14:07.364762+00:00,XAUUSDm,SELL,4458.56000,0.1,"EMA50 bearish crossover, ADX 26.0 trending, MACD falling, RSI 30.7",raw,loss,-283.48
2026-09-23T06:14:07.365716+00:00,XAUUSDm,SELL,4473.88700,0.1,"EMA50 bearish crossover, ADX 20.6 trending, MACD falling, RSI 39.3",raw,loss,-257.38
2026-09-23T06:14:07.366536+00:00,XAUUSDm,SELL,4487.31700,0.1,"EMA50 bearish crossover, ADX 20.5 trending, MACD falling, RSI 40.7",raw,win,458.88
2026-09-23T06:14:07.366976+00:00,XAUUSDm,SELL,4443.73600,0.1,"EMA50 bearish crossover, ADX 34.1 trending, MACD falling, RSI 30.5",raw,loss,-239.80
2026-09-23T06:14:07.367802+00:00,XAUUSDm,SELL,4445.74200,0.1,"EMA50 bearish crossover, ADX 39.4 trending, MACD falling, RSI 36.0",raw,loss,-274.21
2026-09-23T06:14:07.368589+00:00,XAUUSDm,SELL,4463.90700,0.1,"EMA50 bearish crossover, ADX 34.3 trending, MACD falling, RSI 51.4",raw,loss,-281.76
2026-09-23T06:14:07.369407+00:00,XAUUSDm,SELL,4466.09200,0.1,"EMA50 bearish crossover, ADX 23.9 trending, MACD falling, RSI 48.0",raw,win,624.31
2026-09-23T06:14:07.369861+00:00,XAUUSDm,SELL,4338.96300,0.1,"EMA50 bearish crossover, ADX 37.3 trending, MACD falling, RSI 49.3",raw,win,642.44
2026-09-23T06:14:07.370333+00:00,XAUUSDm,SELL,4258.48500,0.1,"EMA50 bearish crossover, ADX 22.5 trending, MACD falling, RSI 30.1",raw,win,661.61
2026-09-23T06:14:07.371279+00:00,XAUUSDm,SELL,4128.65000,0.1,"EMA50 bearish crossover, ADX 43.3 trending, MACD falling, RSI 30.6",raw,win,894.41
2026-09-23T06:14:07.372203+00:00,XAUUSDm,SELL,4084.32400,0.1,"EMA50 bearish crossover, ADX 37.9 trending, MACD falling, RSI 40.1",raw,loss,-443.01
2026-09-23T06:14:07.373555+00:00,XAUUSDm,SELL,4258.53900,0.1,"EMA50 bearish crossover, ADX 22.1 trending, MACD falling, RSI 34.9",raw,loss,-406.13
2026-09-23T06:14:07.374392+00:00,XAUUSDm,SELL,4268.61100,0.1,"EMA50 bearish crossover, ADX 20.6 trending, MACD falling, RSI 38.9",raw,win,690.37
2026-09-23T06:14:07.374854+00:00,XAUUSDm,SELL,4151.22900,0.1,"EMA50 bearish crossover, ADX 39.1 trending, MACD falling, RSI 37.8",raw,loss,-312.17
2026-09-23T06:14:07.375677+00:00,XAUUSDm,SELL,4171.59200,0.1,"EMA50 bearish crossover, ADX 27.2 trending, MACD falling, RSI 47.1",raw,loss,-331.70
2026-09-23T06:14:07.376485+00:00,XAUUSDm,SELL,4190.40200,0.1,"EMA50 bearish crossover, ADX 24.1 trending, MACD falling, RSI 52.0",raw,win,608.73
2026-09-23T06:14:07.376945+00:00,XAUUSDm,SELL,4117.59900,0.1,"EMA50 bearish crossover, ADX 28.1 trending, MACD falling, RSI 39.5",raw,win,566.47
2026-09-23T06:14:07.377354+00:00,XAUUSDm,SELL,4064.68400,0.1,"EMA50 bearish crossover, ADX 34.5 trending, MACD falling, RSI 32.8",raw,win,593.72
2026-09-23T06:14:07.377796+00:00,XAUUSDm,SELL,4008.12900,0.1,"EMA50 bearish crossover, ADX 41.2 trending, MACD falling, RSI 32.9",raw,loss,-408.19
2026-09-23T06:14:07.378610+00:00,XAUUSDm,SELL,4013.40400,0.1,"EMA50 bearish crossover, ADX 22.9 trending, MACD falling, RSI 35.1",raw,win,545.17
2026-09-23T06:14:07.379073+00:00,XAUUSDm,SELL,4009.76000,0.1,"EMA50 bearish crossover, ADX 22.9 trending, MACD falling, RSI 47.3",raw,loss,-299.24
2026-09-23T06:14:07.379844+00:00,XAUUSDm,SELL,3980.37300,0.1,"EMA50 bearish crossover, ADX 20.3 trending, MACD falling, RSI 37.0",raw,loss,-258.73
2026-09-23T06:14:07.380724+00:00,XAUUSDm,BUY,4177.91700,0.1,"EMA50 bullish crossover, ADX 38.4 trending, MACD rising, RSI 62.1",raw,loss,-233.23
2026-09-23T06:14:07.381594+00:00,XAUUSDm,BUY,4164.23300,0.1,"EMA50 bullish crossover, ADX 29.9 trending, MACD rising, RSI 52.6",raw,loss,-253.88
2026-09-23T06:14:07.382419+00:00,XAUUSDm,BUY,4154.92800,0.1,"EMA50 bullish crossover, ADX 25.0 trending, MACD rising, RSI 48.9",raw,loss,-250.82
2026-09-23T06:14:07.383208+00:00,XAUUSDm,BUY,4154.89900,0.1,"EMA50 bullish crossover, ADX 20.3 trending, MACD rising, RSI 50.8",raw,loss,-249.57
2026-09-23T06:14:07.383995+00:00,XAUUSDm,SELL,4124.16000,0.1,"EMA50 bearish crossover, ADX 20.9 trending, MACD falling, RSI 33.9",raw,loss,-218.47
2026-09-23T06:14:07.384830+00:00,XAUUSDm,BUY,4156.67100,0.1,"EMA50 bullish crossover, ADX 22.3 trending, MACD rising, RSI 57.7",raw,loss,-220.90
2026-09-23T06:14:07.385613+00:00,XAUUSDm,SELL,4098.14700,0.1,"EMA50 bearish crossover, ADX 21.4 trending, MACD falling, RSI 31.9",raw,loss,-248.04
2026-09-23T06:14:07.386364+00:00,XAUUSDm,SELL,4073.77300,0.1,"EMA50 bearish crossover, ADX 20.7 trending, MACD falling, RSI 37.9",raw,win,529.10
2026-09-23T06:14:07.386829+00:00,XAUUSDm,SELL,4020.93900,0.1,"EMA50 bearish crossover, ADX 44.0 trending, MACD falling, RSI 44.0",raw,loss,-226.90
2026-09-23T06:14:07.387772+00:00,XAUUSDm,SELL,4048.94700,0.1,"EMA50 bearish crossover, ADX 35.2 trending, MACD falling, RSI 51.5",raw,loss,-248.51
2026-09-23T06:14:07.388568+00:00,XAUUSDm,SELL,3992.08000,0.1,"EMA50 bearish crossover, ADX 20.4 trending, MACD falling, RSI 35.0",raw,loss,-285.89
2026-09-23T06:14:07.389416+00:00,XAUUSDm,BUY,4068.40700,0.1,"EMA50 bullish crossover, ADX 29.5 trending, MACD rising, RSI 65.0",raw,win,448.04
2026-09-23T06:14:07.389863+00:00,XAUUSDm,BUY,4148.55900,0.1,"EMA50 bullish crossover, ADX 45.1 trending, MACD rising, RSI 69.2",raw,loss,-243.79
2026-09-23T06:14:07.390615+00:00,XAUUSDm,BUY,4133.31900,0.1,"EMA50 bullish crossover, ADX 39.3 trending, MACD rising, RSI 57.1",raw,loss,-221.69
2026-09-23T06:14:07.391536+00:00,XAUUSDm,SELL,4055.91900,0.1,"EMA50 bearish crossover, ADX 40.3 trending, MACD falling, RSI 48.7",raw,loss,-180.56
2026-09-23T06:14:07.392385+00:00,XAUUSDm,SELL,4066.92200,0.1,"EMA50 bearish crossover, ADX 32.4 trending, MACD falling, RSI 53.3",raw,loss,-203.41
2026-09-23T06:14:07.393249+00:00,XAUUSDm,BUY,4089.70500,0.1,"EMA50 bullish crossover, ADX 26.9 trending, MACD rising, RSI 62.9",raw,loss,-216.66
2026-09-23T06:14:07.394056+00:00,XAUUSDm,BUY,4082.45700,0.1,"EMA50 bullish crossover, ADX 24.3 trending, MACD rising, RSI 50.6",raw,loss,-206.32
2026-09-23T06:14:07.394853+00:00,XAUUSDm,SELL,4026.43900,0.1,"EMA50 bearish crossover, ADX 24.6 trending, MACD falling, RSI 30.1",raw,loss,-190.19
2026-09-23T06:14:07.395704+00:00,XAUUSDm,SELL,4027.81900,0.1,"EMA50 bearish crossover, ADX 26.5 trending, MACD falling, RSI 39.1",raw,loss,-212.96
2026-09-23T06:14:07.396491+00:00,XAUUSDm,BUY,4068.18700,0.1,"EMA50 bullish crossover, ADX 26.5 trending, MACD rising, RSI 56.8",raw,loss,-340.83
2026-09-23T06:14:07.397251+00:00,XAUUSDm,SELL,4033.75300,0.1,"EMA50 bearish crossover, ADX 28.1 trending, MACD falling, RSI 45.8",raw,loss,-332.02
2026-09-23T06:14:07.397985+00:00,XAUUSDm,BUY,4061.60700,0.1,"EMA50 bullish crossover, ADX 25.3 trending, MACD rising, RSI 53.6",raw,loss,-331.13
2026-09-23T06:14:07.398745+00:00,XAUUSDm,BUY,4063.87800,0.1,"EMA50 bullish crossover, ADX 20.6 trending, MACD rising, RSI 51.6",raw,loss,-242.56
2026-09-23T06:14:07.399477+00:00,XAUUSDm,SELL,4036.16100,0.1,"EMA50 bearish crossover, ADX 20.2 trending, MACD falling, RSI 40.0",raw,loss,-237.64
2026-09-23T06:14:07.400316+00:00,XAUUSDm,BUY,4082.43000,0.1,"EMA50 bullish crossover, ADX 21.9 trending, MACD rising, RSI 58.3",raw,win,423.89
2026-09-23T06:14:07.400757+00:00,XAUUSDm,BUY,4278.16900,0.1,"EMA50 bullish crossover, ADX 57.6 trending, MACD rising, RSI 67.7",raw,loss,-310.99
2026-09-23T06:14:07.401509+00:00,XAUUSDm,BUY,4267.25800,0.1,"EMA50 bullish crossover, ADX 49.7 trending, MACD rising, RSI 60.1",raw,loss,-320.29
2026-09-23T06:14:07.402793+00:00,XAUUSDm,BUY,4247.11100,0.1,"EMA50 bullish crossover, ADX 40.4 trending, MACD rising, RSI 51.7",raw,win,647.90
2026-09-23T06:14:07.403636+00:00,XAUUSDm,BUY,4305.91900,0.1,"EMA50 bullish crossover, ADX 24.7 trending, MACD rising, RSI 65.9",raw,win,573.48
2026-09-23T06:14:07.404564+00:00,XAUUSDm,BUY,4339.31700,0.1,"EMA50 bullish crossover, ADX 31.9 trending, MACD rising, RSI 60.8",raw,win,561.03
2026-09-23T06:14:07.405117+00:00,XAUUSDm,BUY,4372.26200,0.1,"EMA50 bullish crossover, ADX 28.5 trending, MACD rising, RSI 50.7",raw,win,562.62
2026-09-23T06:14:07.405560+00:00,XAUUSDm,BUY,4369.11100,0.1,"EMA50 bullish crossover, ADX 22.5 trending, MACD rising, RSI 55.7",raw,win,480.37
2026-09-23T06:14:07.406094+00:00,XAUUSDm,BUY,4417.11900,0.1,"EMA50 bullish crossover, ADX 29.3 trending, MACD rising, RSI 63.1",raw,loss,-251.74
2026-09-23T06:14:07.406931+00:00,XAUUSDm,BUY,4490.23800,0.1,"EMA50 bullish crossover, ADX 30.0 trending, MACD rising, RSI 60.3",raw,loss,-247.98
2026-09-23T06:14:07.407751+00:00,XAUUSDm,BUY,4481.61100,0.1,"EMA50 bullish crossover, ADX 25.7 trending, MACD rising, RSI 55.3",raw,win,542.22
2026-09-23T06:14:07.408212+00:00,XAUUSDm,BUY,4521.77500,0.1,"EMA50 bullish crossover, ADX 25.4 trending, MACD rising, RSI 66.6",raw,win,606.52
2026-09-23T06:14:07.408645+00:00,XAUUSDm,BUY,4624.23100,0.1,"EMA50 bullish crossover, ADX 39.9 trending, MACD rising, RSI 68.3",raw,loss,-282.59
2026-09-23T06:14:07.409418+00:00,XAUUSDm,BUY,4632.16100,0.1,"EMA50 bullish crossover, ADX 40.5 trending, MACD rising, RSI 69.7",raw,win,644.15
2026-09-23T06:14:07.409836+00:00,XAUUSDm,BUY,4642.90800,0.1,"EMA50 bullish crossover, ADX 30.7 trending, MACD rising, RSI 50.9",raw,loss,-331.06
2026-09-23T06:14:07.410712+00:00,XAUUSDm,BUY,4635.36400,0.1,"EMA50 bullish crossover, ADX 20.7 trending, MACD rising, RSI 49.2",raw,loss,-315.97
2026-09-23T06:14:07.411475+00:00,XAUUSDm,BUY,4623.46600,0.1,"EMA50 bullish crossover, ADX 23.2 trending, MACD rising, RSI 51.8",raw,loss,-261.71
2026-09-23T06:14:07.412265+00:00,XAUUSDm,BUY,4614.84900,0.1,"EMA50 bullish crossover, ADX 23.3 trending, MACD rising, RSI 53.1",raw,loss,-292.14
2026-09-23T06:14:07.412992+00:00,XAUUSDm,BUY,4612.47700,0.1,"EMA50 bullish crossover, ADX 23.4 trending, MACD rising, RSI 54.9",raw,loss,-270.15
2026-09-23T06:14:07.413736+00:00,XAUUSDm,SELL,4435.72800,0.1,"EMA50 bearish crossover, ADX 43.8 trending, MACD falling, RSI 33.2",raw,win,638.22
2026-09-23T06:14:07.414190+00:00,XAUUSDm,SELL,4378.28000,0.1,"EMA50 bearish crossover, ADX 35.7 trending, MACD falling, RSI 31.4",raw,win,599.13
2026-09-23T06:14:07.414690+00:00,XAUUSDm,SELL,4308.58200,0.1,"EMA50 bearish crossover, ADX 49.6 trending, MACD falling, RSI 33.5",raw,loss,-282.05
2026-09-23T06:14:07.415546+00:00,XAUUSDm,SELL,4368.36900,0.1,"EMA50 bearish crossover, ADX 38.4 trending, MACD falling, RSI 57.1",raw,loss,-304.22
2026-09-23T06:14:07.416288+00:00,XAUUSDm,BUY,4443.92600,0.1,"EMA50 bullish crossover, ADX 40.9 trending, MACD rising, RSI 69.3",raw,win,494.93
2026-09-23T06:14:07.416753+00:00,XAUUSDm,BUY,4486.25300,0.1,"EMA50 bullish crossover, ADX 51.6 trending, MACD rising, RSI 67.0",raw,loss,-248.97
2026-09-23T06:14:07.417533+00:00,XAUUSDm,BUY,4483.53600,0.1,"EMA50 bullish crossover, ADX 47.4 trending, MACD rising, RSI 61.2",raw,loss,-244.57
2026-09-23T06:14:07.418679+00:00,XAUUSDm,SELL,4393.83300,0.1,"EMA50 bearish crossover, ADX 42.9 trending, MACD falling, RSI 31.4",raw,loss,-315.42
2026-09-23T06:14:07.419663+00:00,XAUUSDm,SELL,4413.21500,0.1,"EMA50 bearish crossover, ADX 43.2 trending, MACD falling, RSI 38.5",raw,win,734.56
2026-09-23T06:14:07.420235+00:00,XAUUSDm,SELL,4332.63500,0.1,"EMA50 bearish crossover, ADX 27.5 trending, MACD falling, RSI 33.3",raw,loss,-316.97
2026-09-23T06:14:07.421366+00:00,XAUUSDm,SELL,4361.61800,0.1,"EMA50 bearish crossover, ADX 23.9 trending, MACD falling, RSI 51.3",raw,win,728.80
2026-09-23T06:14:07.421864+00:00,XAUUSDm,SELL,4287.08000,0.1,"EMA50 bearish crossover, ADX 21.5 trending, MACD falling, RSI 33.7",raw,loss,-286.80
2026-09-23T06:14:07.422660+00:00,XAUUSDm,SELL,4283.34400,0.1,"EMA50 bearish crossover, ADX 25.6 trending, MACD falling, RSI 39.5",raw,loss,-306.70
2026-09-23T06:14:07.423394+00:00,XAUUSDm,SELL,4303.59300,0.1,"EMA50 bearish crossover, ADX 24.7 trending, MACD falling, RSI 48.3",raw,loss,-263.02
2026-09-23T06:14:07.424118+00:00,XAUUSDm,SELL,4261.12400,0.1,"EMA50 bearish crossover, ADX 28.6 trending, MACD falling, RSI 34.4",raw,loss,-354.52
2026-09-23T06:14:07.424870+00:00,XAUUSDm,SELL,4306.29000,0.1,"EMA50 bearish crossover, ADX 20.1 trending, MACD falling, RSI 50.1",raw,loss,-330.54
2026-09-23T06:14:07.425592+00:00,XAUUSDm,BUY,4366.88100,0.1,"EMA50 bullish crossover, ADX 30.6 trending, MACD rising, RSI 60.5",raw,loss,-276.86
2026-09-23T07:51:52.418492+00:00,XAUUSDm,SELL,3639.94500,0.1,"EMA50 bearish crossover, ADX 20.4 trending, MACD falling, RSI 47.2",raw,loss,-107.38
2026-09-23T07:51:52.419986+00:00,XAUUSDm,BUY,3650.22600,0.1,"EMA50 bullish crossover, ADX 21.0 trending, MACD rising, RSI 57.6",raw,win,230.56
2026-09-23T07:51:52.420511+00:00,XAUUSDm,BUY,3694.28000,0.1,"EMA50 bullish crossover, ADX 34.7 trending, MACD rising, RSI 67.1",raw,loss,-122.46
2026-09-23T07:51:52.427022+00:00,XAUUSDm,BUY,3690.61400,0.1,"EMA50 bullish crossover, ADX 31.9 trending, MACD rising, RSI 57.1",raw,loss,-126.15
2026-09-23T07:51:52.436665+00:00,XAUUSDm,SELL,3675.01000,0.1,"EMA50 bearish crossover, ADX 28.1 trending, MACD falling, RSI 41.4",raw,loss,-111.83
2026-09-23T07:51:52.444068+00:00,XAUUSDm,BUY,3684.16700,0.1,"EMA50 bullish crossover, ADX 26.2 trending, MACD rising, RSI 55.2",raw,loss,-121.93
2026-09-23T07:51:52.445403+00:00,XAUUSDm,SELL,3650.34400,0.1,"EMA50 bearish crossover, ADX 25.1 trending, MACD falling, RSI 32.6",raw,loss,-176.80
2026-09-23T07:51:52.453526+00:00,XAUUSDm,SELL,3657.10200,0.1,"EMA50 bearish crossover, ADX 29.2 trending, MACD falling, RSI 40.3",raw,loss,-180.54
2026-09-23T07:51:52.461033+00:00,XAUUSDm,BUY,3670.71000,0.1,"EMA50 bullish crossover, ADX 21.3 trending, MACD rising, RSI 61.8",raw,win,302.88
2026-09-23T07:51:52.461541+00:00,XAUUSDm,BUY,3753.14500,0.1,"EMA50 bullish crossover, ADX 44.8 trending, MACD rising, RSI 68.3",raw,win,286.08
2026-09-23T07:51:52.462037+00:00,XAUUSDm,BUY,3765.20700,0.1,"EMA50 bullish crossover, ADX 31.4 trending, MACD rising, RSI 54.6",raw,loss,-164.37
2026-09-23T07:51:52.463047+00:00,XAUUSDm,BUY,3748.98700,0.1,"EMA50 bullish crossover, ADX 24.4 trending, MACD rising, RSI 48.6",raw,loss,-156.61
2026-09-23T07:51:52.464328+00:00,XAUUSDm,BUY,3752.17400,0.1,"EMA50 bullish crossover, ADX 22.6 trending, MACD rising, RSI 53.9",raw,loss,-160.23
2026-09-23T07:51:52.471525+00:00,XAUUSDm,BUY,3755.16500,0.1,"EMA50 bullish crossover, ADX 21.1 trending, MACD rising, RSI 56.9",raw,loss,-194.85
2026-09-23T07:51:52.472479+00:00,XAUUSDm,BUY,3782.90800,0.1,"EMA50 bullish crossover, ADX 20.6 trending, MACD rising, RSI 68.0",raw,loss,-165.88
2026-09-23T07:51:52.473764+00:00,XAUUSDm,BUY,3787.06600,0.1,"EMA50 bullish crossover, ADX 21.4 trending, MACD rising, RSI 63.7",raw,loss,-172.53
2026-09-23T07:51:52.480782+00:00,XAUUSDm,BUY,3792.82500,0.1,"EMA50 bullish crossover, ADX 24.2 trending, MACD rising, RSI 63.8",raw,win,384.70
2026-09-23T07:51:52.481279+00:00,XAUUSDm,BUY,3828.86500,0.1,"EMA50 bullish crossover, ADX 37.5 trending, MACD rising, RSI 68.2",raw,loss,-191.73
2026-09-23T07:51:52.482270+00:00,XAUUSDm,BUY,3830.34600,0.1,"EMA50 bullish crossover, ADX 38.0 trending, MACD rising, RSI 65.2",raw,win,345.42
2026-09-23T07:51:52.482746+00:00,XAUUSDm,BUY,3819.35700,0.1,"EMA50 bullish crossover, ADX 37.7 trending, MACD rising, RSI 47.5",raw,win,443.02
2026-09-23T07:51:52.483190+00:00,XAUUSDm,BUY,3868.85900,0.1,"EMA50 bullish crossover, ADX 27.3 trending, MACD rising, RSI 63.8",raw,loss,-190.31
2026-09-23T07:51:52.484060+00:00,XAUUSDm,BUY,3857.07100,0.1,"EMA50 bullish crossover, ADX 23.3 trending, MACD rising, RSI 48.0",raw,win,384.49
2026-09-23T07:51:52.484530+00:00,XAUUSDm,BUY,3955.16100,0.1,"EMA50 bullish crossover, ADX 45.1 trending, MACD rising, RSI 54.1",raw,win,372.37
2026-09-23T07:51:52.485109+00:00,XAUUSDm,BUY,3994.36700,0.1,"EMA50 bullish crossover, ADX 37.0 trending, MACD rising, RSI 67.1",raw,win,358.59
2026-09-23T07:51:52.485645+00:00,XAUUSDm,BUY,4018.56000,0.1,"EMA50 bullish crossover, ADX 36.4 trending, MACD rising, RSI 47.4",raw,loss,-246.10
2026-09-23T07:51:52.486893+00:00,XAUUSDm,BUY,3998.01100,0.1,"EMA50 bullish crossover, ADX 27.3 trending, MACD rising, RSI 53.4",raw,win,587.99
2026-09-23T07:51:52.487406+00:00,XAUUSDm,BUY,4035.19500,0.1,"EMA50 bullish crossover, ADX 23.0 trending, MACD rising, RSI 64.0",raw,win,649.81
2026-09-23T07:51:52.487949+00:00,XAUUSDm,BUY,4144.05100,0.1,"EMA50 bullish crossover, ADX 38.8 trending, MACD rising, RSI 63.3",raw,loss,-322.64
2026-09-23T07:51:52.494678+00:00,XAUUSDm,BUY,4124.03900,0.1,"EMA50 bullish crossover, ADX 29.9 trending, MACD rising, RSI 54.1",raw,win,666.75
2026-09-23T07:51:52.495160+00:00,XAUUSDm,BUY,4187.09900,0.1,"EMA50 bullish crossover, ADX 20.8 trending, MACD rising, RSI 69.9",raw,win,561.23
2026-09-23T07:51:52.495623+00:00,XAUUSDm,BUY,4262.44400,0.1,"EMA50 bullish crossover, ADX 33.4 trending, MACD rising, RSI 48.2",raw,win,977.35
2026-09-23T07:51:52.496111+00:00,XAUUSDm,BUY,4378.16200,0.1,"EMA50 bullish crossover, ADX 26.8 trending, MACD rising, RSI 69.9",raw,loss,-379.11
2026-09-23T07:51:52.496973+00:00,XAUUSDm,SELL,4070.58800,0.1,"EMA50 bearish crossover, ADX 48.9 trending, MACD falling, RSI 31.4",raw,loss,-564.33
2026-09-23T07:51:52.498277+00:00,XAUUSDm,SELL,4037.40700,0.1,"EMA50 bearish crossover, ADX 20.2 trending, MACD falling, RSI 33.5",raw,win,664.63
2026-09-23T07:51:52.498795+00:00,XAUUSDm,SELL,3973.68200,0.1,"EMA50 bearish crossover, ADX 38.1 trending, MACD falling, RSI 34.8",raw,win,687.72
2026-09-23T07:51:52.499281+00:00,XAUUSDm,SELL,3957.34200,0.1,"EMA50 bearish crossover, ADX 36.2 trending, MACD falling, RSI 44.7",raw,loss,-319.00
2026-09-23T07:51:52.505802+00:00,XAUUSDm,SELL,3993.00900,0.1,"EMA50 bearish crossover, ADX 21.2 trending, MACD falling, RSI 51.6",raw,win,607.85
2026-09-23T07:51:52.506495+00:00,XAUUSDm,SELL,3945.52800,0.1,"EMA50 bearish crossover, ADX 23.1 trending, MACD falling, RSI 37.0",raw,loss,-365.43
2026-09-23T07:51:52.513517+00:00,XAUUSDm,SELL,3974.42200,0.1,"EMA50 bearish crossover, ADX 21.1 trending, MACD falling, RSI 50.9",raw,loss,-382.29
2026-09-23T07:51:52.514895+00:00,XAUUSDm,SELL,3980.79300,0.1,"EMA50 bearish crossover, ADX 21.8 trending, MACD falling, RSI 39.9",raw,loss,-317.54
2026-09-23T07:51:52.521985+00:00,XAUUSDm,SELL,3956.95800,0.1,"EMA50 bearish crossover, ADX 22.5 trending, MACD falling, RSI 32.2",raw,loss,-265.85
2026-09-23T07:51:52.523259+00:00,XAUUSDm,SELL,3971.83500,0.1,"EMA50 bearish crossover, ADX 25.3 trending, MACD falling, RSI 52.8",raw,loss,-233.71
2026-09-23T07:51:52.524478+00:00,XAUUSDm,BUY,4142.47500,0.1,"EMA50 bullish crossover, ADX 47.1 trending, MACD rising, RSI 69.1",raw,loss,-166.69
2026-09-23T07:51:52.526300+00:00,XAUUSDm,BUY,4113.90700,0.1,"EMA50 bullish crossover, ADX 37.2 trending, MACD rising, RSI 49.0",raw,win,371.82
2026-09-23T07:51:52.527159+00:00,XAUUSDm,BUY,4213.09400,0.1,"EMA50 bullish crossover, ADX 41.1 trending, MACD rising, RSI 69.3",raw,loss,-259.41
2026-09-23T07:51:52.533915+00:00,XAUUSDm,BUY,4185.95100,0.1,"EMA50 bullish crossover, ADX 33.7 trending, MACD rising, RSI 48.5",raw,loss,-303.79
2026-09-23T07:51:52.535010+00:00,XAUUSDm,SELL,4065.27200,0.1,"EMA50 bearish crossover, ADX 36.4 trending, MACD falling, RSI 38.5",raw,win,653.36
2026-09-23T07:51:52.535732+00:00,XAUUSDm,SELL,4032.33300,0.1,"EMA50 bearish crossover, ADX 43.3 trending, MACD falling, RSI 44.7",raw,loss,-292.99
2026-09-23T07:51:52.537198+00:00,XAUUSDm,SELL,4053.00100,0.1,"EMA50 bearish crossover, ADX 35.3 trending, MACD falling, RSI 51.6",raw,loss,-319.96
2026-09-23T07:51:52.545985+00:00,XAUUSDm,BUY,4127.74800,0.1,"EMA50 bullish crossover, ADX 20.3 trending, MACD rising, RSI 67.5",raw,loss,-255.41
2026-09-23T07:51:52.567077+00:00,XAUUSDm,SELL,4059.90100,0.1,"EMA50 bearish crossover, ADX 21.0 trending, MACD falling, RSI 42.2",raw,loss,-302.17
2026-09-23T07:51:52.567963+00:00,XAUUSDm,SELL,4070.21100,0.1,"EMA50 bearish crossover, ADX 22.5 trending, MACD falling, RSI 47.4",raw,loss,-331.23
2026-09-23T07:51:52.569120+00:00,XAUUSDm,BUY,4120.48800,0.1,"EMA50 bullish crossover, ADX 22.1 trending, MACD rising, RSI 69.6",raw,win,508.83
2026-09-23T07:51:52.569655+00:00,XAUUSDm,BUY,4171.57700,0.1,"EMA50 bullish crossover, ADX 21.7 trending, MACD rising, RSI 64.4",raw,loss,-205.11
2026-09-23T07:51:52.570686+00:00,XAUUSDm,BUY,4171.98000,0.1,"EMA50 bullish crossover, ADX 22.1 trending, MACD rising, RSI 52.4",raw,win,396.24
2026-09-23T07:51:52.571319+00:00,XAUUSDm,BUY,4218.70900,0.1,"EMA50 bullish crossover, ADX 21.6 trending, MACD rising, RSI 43.9",raw,loss,-221.44
2026-09-23T07:51:52.572573+00:00,XAUUSDm,BUY,4218.82200,0.1,"EMA50 bullish crossover, ADX 28.8 trending, MACD rising, RSI 51.1",raw,loss,-229.25
2026-09-23T07:51:52.573537+00:00,XAUUSDm,BUY,4210.11700,0.1,"EMA50 bullish crossover, ADX 28.6 trending, MACD rising, RSI 50.8",raw,loss,-259.13
2026-09-23T07:51:52.574512+00:00,XAUUSDm,BUY,4202.73600,0.1,"EMA50 bullish crossover, ADX 25.5 trending, MACD rising, RSI 55.2",raw,loss,-172.44
2026-09-23T07:51:52.575379+00:00,XAUUSDm,BUY,4237.14400,0.1,"EMA50 bullish crossover, ADX 20.0 trending, MACD rising, RSI 68.3",raw,loss,-192.32
2026-09-23T07:51:52.576260+00:00,XAUUSDm,BUY,4279.12700,0.1,"EMA50 bullish crossover, ADX 31.0 trending, MACD rising, RSI 67.6",raw,win,386.60
2026-09-23T07:51:52.576714+00:00,XAUUSDm,BUY,4299.28500,0.1,"EMA50 bullish crossover, ADX 31.9 trending, MACD rising, RSI 54.1",raw,win,569.19
2026-09-23T07:51:52.577178+00:00,XAUUSDm,BUY,4474.22900,0.1,"EMA50 bullish crossover, ADX 46.6 trending, MACD rising, RSI 56.5",raw,win,475.50
